"ID"	"PCA p-val"	"PCA q-val"
"195"	195	0.991582839190394	0.99999388560441
"196"	196	0.993649946326263	0.99999388560441
"197"	197	0.844879468830295	0.99999388560441
"198"	198	0.461160074073376	0.969680165668395
"199"	199	0.244883152510306	0.734505153964323
"200"	200	1.21534894594987e-07	4.8178552452374e-06
"201"	201	0.0411235368866595	0.244018189266842
"202"	202	3.21290012967976e-06	9.25504338430671e-05
"203"	203	1.72231781374252e-12	1.18467536107425e-10
"204"	204	0.113673994493652	0.476921061632615
"205"	205	0.497894274280201	0.998053061900252
"206"	206	NA	NA
"207"	207	2.36461390267816e-07	8.86294901666555e-06
"208"	208	2.29068395166758e-09	1.17773548626141e-07
"209"	209	0.000388000700978395	0.00609356238191926
"210"	210	2.86518217406339e-06	8.35746548193847e-05
"211"	211	0.899658275059402	0.99999388560441
"212"	212	0.651926411778085	0.99999388560441
"213"	213	0.00750244160236009	0.0694033641531172
"214"	214	0.869588738110459	0.99999388560441
"215"	215	0.0012725390113618	0.016680977511799
"216"	216	0.129723467380782	0.517592262262429
"217"	217	NA	NA
"218"	218	NA	NA
"219"	219	0.164242462593992	0.592315526855192
"220"	220	0.137901639319358	0.537210580235368
"221"	221	NA	NA
"222"	222	NA	NA
"223"	223	NA	NA
"224"	224	NA	NA
"225"	225	0.965100361233095	0.99999388560441
"226"	226	0.0277393351328067	0.185365912860688
"227"	227	0.206298426549688	0.669656531610144
"228"	228	0.726355961805813	0.99999388560441
"229"	229	0.286477482575414	0.793190480123236
"230"	230	2.32417680131422e-07	8.71780391944686e-06
"231"	231	2.32417680131422e-07	8.71780391944686e-06
"232"	232	0.803341668852285	0.99999388560441
"233"	233	0.474846199469777	0.980154959761405
"234"	234	NA	NA
"235"	235	NA	NA
"236"	236	0.00624306074426467	0.0604358676080395
"237"	237	0.193282691270065	0.645919036847319
"238"	238	0.745082921725597	0.99999388560441
"239"	239	NA	NA
"240"	240	0.8327850958249	0.99999388560441
"241"	241	0.492446490748434	0.993717347728167
"242"	242	0.168960841615356	0.601045867025075
"243"	243	0.0481926005491527	0.272980566208755
"244"	244	0.376587161542	0.89500722581006
"245"	245	0.254016126751736	0.748316984122199
"246"	246	0.335186602103632	0.849735932218094
"247"	247	NA	NA
"248"	248	7.14843038016113e-10	3.87492126038553e-08
"249"	249	0.884126173201115	0.99999388560441
"250"	250	0.932792661513526	0.99999388560441
"251"	251	0.0160196513117841	0.124374657072881
"252"	252	0.886605480648632	0.99999388560441
"253"	253	0.796126415235703	0.99999388560441
"254"	254	0.00243769812722303	0.0285895932432379
"255"	255	0.895923957060677	0.99999388560441
"256"	256	NA	NA
"257"	257	3.07273483402201e-05	0.00067677283882181
"258"	258	0.0541178917336593	0.294861987716041
"259"	259	0.000173048431667792	0.00302582108275185
"260"	260	0.0967992652943651	0.432693650960146
"261"	261	0.247936078414284	0.739262280551056
"262"	262	0.166967738517772	0.59752920555119
"263"	263	0.499185915273976	0.99938097245072
"264"	264	0.662828185362412	0.99999388560441
"265"	265	0.151117911101479	0.56549784407185
"266"	266	0.546602877809075	0.99999388560441
"267"	267	0.1264290038297	0.509675726545169
"268"	268	0.1264290038297	0.509675726545169
"269"	269	0.780834145524474	0.99999388560441
"270"	270	0.679538146104296	0.99999388560441
"271"	271	0.713545214148177	0.99999388560441
"272"	272	0.0252719065769809	0.173530239567488
"273"	273	0.606587510382506	0.99999388560441
"274"	274	0.101448846596979	0.444990984721575
"275"	275	0.000304524150509024	0.00495691693665153
"276"	276	0.000304524150509024	0.00495691693665153
"277"	277	0.000250917268914856	0.00419569283435157
"278"	278	0.000505502566735239	0.0076056992748518
"279"	279	0.00100004554009402	0.0136394206834902
"280"	280	0.0485911759992347	0.27429277478656
"281"	281	0.0504169562990235	0.28119910975458
"282"	282	0.170954026756586	0.604484887940969
"283"	283	0.29891744228364	0.807590084962803
"284"	284	0.696080565047399	0.99999388560441
"285"	285	0.00599274328222019	0.0585246801736393
"286"	286	0.0506090310325146	0.281930576727043
"287"	287	0.150804242423294	0.564863929600829
"288"	288	0.170055773426606	0.602917604635871
"289"	289	0.0876860674562032	0.405526152418748
"290"	290	0.556980668694958	0.99999388560441
"291"	291	0.309745998273625	0.821426734032084
"292"	292	0.27609950661876	0.780444543060747
"293"	293	0.0908003916165773	0.415228088143171
"294"	294	0.138371209229506	0.538116737160891
"295"	295	0.0450479623036127	0.260012708347149
"296"	296	0.00124841269440327	0.0163985048116455
"297"	297	0.507293910347854	0.99999388560441
"298"	298	0.664769684388545	0.99999388560441
"299"	299	0.664769684388545	0.99999388560441
"300"	300	0.617358629361614	0.99999388560441
"301"	301	0.010294038029683	0.0888482143000003
"302"	302	0.617358629361614	0.99999388560441
"303"	303	0.90705733964052	0.99999388560441
"304"	304	0.4684290436433	0.975304372664258
"305"	305	0.0502493664323919	0.280633393834622
"306"	306	0.000183469065478924	0.00318288187896293
"307"	307	0.218067341403524	0.690671975840765
"308"	308	0.283602659553594	0.789517137582377
"309"	309	0.379347409795378	0.898077464451828
"310"	310	0.256498127629886	0.751886356620663
"311"	311	0.466749620153553	0.973510722251099
"312"	312	0.372609627885234	0.890959312856122
"313"	313	0.0725552171595384	0.358375599555604
"314"	314	0.886647915114793	0.99999388560441
"315"	315	0.867927601459454	0.99999388560441
"316"	316	0.730549219082235	0.99999388560441
"317"	317	0.3370432024844	0.852156236642998
"318"	318	0.82833417642121	0.99999388560441
"319"	319	0.494185420898005	0.995568666338496
"320"	320	0.64017405611117	0.99999388560441
"321"	321	0.0536149520821853	0.293094303617574
"322"	322	0.765840085901318	0.99999388560441
"323"	323	0.661783780946665	0.99999388560441
"324"	324	0.867568070441845	0.99999388560441
"325"	325	0.96991163793552	0.99999388560441
"326"	326	0.372324785342485	0.890821264169056
"327"	327	0.893216827929947	0.99999388560441
"328"	328	0.970955828818998	0.99999388560441
"329"	329	NA	NA
"330"	330	0.442283425829086	0.957071098320741
"331"	331	0.313896562509901	0.826372985838511
"332"	332	0.527580659401899	0.99999388560441
"333"	333	0.0637647064425455	0.329471480857331
"334"	334	0.111314144130528	0.470862622475183
"335"	335	0.321210512428767	0.834715668949241
"336"	336	0.884829470939947	0.99999388560441
"337"	337	0.537099141489448	0.99999388560441
"338"	338	5.59146600238937e-06	0.000150744501865264
"339"	339	0.0739539346607102	0.363423494311443
"340"	340	0.0529754896809193	0.290525106423731
"341"	341	0.591538076437085	0.99999388560441
"342"	342	0.510488143640435	0.99999388560441
"343"	343	0.850837168398245	0.99999388560441
"344"	344	0.286881005994093	0.793600174190181
"345"	345	0.383455056910559	0.902466825055649
"346"	346	0.383455056910559	0.902466825055649
"347"	347	0.000107366589055426	0.00199160327365932
"348"	348	0.000107366589055426	0.00199160327365932
"349"	349	0.00178355165446825	0.0221691768528532
"350"	350	0.00178355165446825	0.0221691768528532
"351"	351	0.000192301344946999	0.0033225181458935
"352"	352	0.00142387759747996	0.0184368785834978
"353"	353	0.872926932173453	0.99999388560441
"354"	354	0.145080702573636	0.552285375887971
"355"	355	0.123940375327838	0.503999768649591
"356"	356	0.620667404098131	0.99999388560441
"357"	357	0.899257438689472	0.99999388560441
"358"	358	0.801465067601216	0.99999388560441
"359"	359	0.959783343849036	0.99999388560441
"360"	360	0.950228603998492	0.99999388560441
"361"	361	0.998440864276847	0.99999388560441
"362"	362	NA	NA
"363"	363	NA	NA
"364"	364	NA	NA
"365"	365	NA	NA
"366"	366	0.00667685280991474	0.0635593431877053
"367"	367	0.216025055261538	0.686858270170906
"368"	368	7.67716263092516e-05	0.00149891667784461
"369"	369	0.698987678838251	0.99999388560441
"370"	370	0.0256517229603996	0.175291089909779
"371"	371	0.0252830846728981	0.173554822636617
"372"	372	0.145679165785606	0.553270138818058
"373"	373	0.0504106376695261	0.28119910975458
"374"	374	0.47300007366089	0.978953337304448
"375"	375	0.1018001258428	0.445907013518389
"376"	376	0.960599437917528	0.99999388560441
"377"	377	0.993129532862111	0.99999388560441
"378"	378	NA	NA
"379"	379	0.0717921713013962	0.355884448698974
"380"	380	0.93987223577035	0.99999388560441
"381"	381	NA	NA
"382"	382	NA	NA
"383"	383	0.522176928133097	0.99999388560441
"384"	384	0.0528474338793113	0.290019879725816
"385"	385	0.730773982280538	0.99999388560441
"386"	386	6.2818067970063e-07	2.17809241122357e-05
"387"	387	0.752313796542354	0.99999388560441
"388"	388	2.74542125373918e-07	1.01556643761137e-05
"389"	389	0.917629952824233	0.99999388560441
"390"	390	0.989227868091333	0.99999388560441
"391"	391	0.774071922042751	0.99999388560441
"392"	392	0.0141908532699546	0.113535748418845
"393"	393	0.657016877219659	0.99999388560441
"394"	394	0.326477529595471	0.840450404950784
"395"	395	0.326477529595471	0.840450404950784
"396"	396	0.326477529595471	0.840450404950784
"397"	397	0.326477529595471	0.840450404950784
"398"	398	0.671394605452742	0.99999388560441
"399"	399	0.615314798286368	0.99999388560441
"400"	400	0.615314798286368	0.99999388560441
"401"	401	0.615314798286368	0.99999388560441
"402"	402	0.326477529595471	0.840450404950784
"403"	403	NA	NA
"404"	404	0.17883428032399	0.61981920662475
"405"	405	6.37192913956209e-05	0.00128295566931848
"406"	406	0.170245379042409	0.603063077159999
"407"	407	0.216234602422471	0.687166214853203
"408"	408	0.216234602422471	0.687166214853203
"409"	409	0.216234602422471	0.687166214853203
"410"	410	0.225982370312647	0.704767027076387
"411"	411	0.225982370312647	0.704767027076387
"412"	412	0.970081909052161	0.99999388560441
"413"	413	0.775280056125428	0.99999388560441
"414"	414	NA	NA
"415"	415	0.937572573605726	0.99999388560441
"416"	416	NA	NA
"417"	417	NA	NA
"418"	418	0.00112692562339678	0.0150355214235638
"419"	419	0.86698101704695	0.99999388560441
"420"	420	0.758367976900976	0.99999388560441
"421"	421	0.592720781329273	0.99999388560441
"422"	422	0.933716836920361	0.99999388560441
"423"	423	0.959060445695067	0.99999388560441
"424"	424	NA	NA
"425"	425	0.048836335897152	0.275309502399494
"426"	426	0.838873350029698	0.99999388560441
"427"	427	0.68236422164934	0.99999388560441
"428"	428	0.851188355569146	0.99999388560441
"429"	429	NA	NA
"430"	430	0.00816848341732201	0.0742059264575567
"431"	431	0.0940708629308913	0.424825385784967
"432"	432	0.0940708629308913	0.424825385784967
"433"	433	0.690124109539646	0.99999388560441
"434"	434	0.502859551567736	0.99999388560441
"435"	435	0.909744776090183	0.99999388560441
"436"	436	NA	NA
"437"	437	0.95902529800622	0.99999388560441
"438"	438	0.272700433566582	0.775357617503017
"439"	439	NA	NA
"440"	440	NA	NA
"441"	441	0.741570087732005	0.99999388560441
"442"	442	0.0523162393949551	0.288285870434472
"443"	443	NA	NA
"444"	444	0.407107169342457	0.925863675418036
"445"	445	0.99886542730324	0.99999388560441
"446"	446	0.99886542730324	0.99999388560441
"447"	447	0.960644192639031	0.99999388560441
"448"	448	0.000778961075970055	0.0109928229023718
"449"	449	0.0199078488309416	0.14544007139496
"450"	450	0.0480575067607916	0.272397226517182
"451"	451	0.00224953262185123	0.0267776451010823
"452"	452	0.0445815174177668	0.258274440765346
"453"	453	0.248824875514025	0.740480949699711
"454"	454	0.0360641256776135	0.223479911978394
"455"	455	0.143893649065083	0.549533818833488
"456"	456	NA	NA
"457"	457	NA	NA
"458"	458	NA	NA
"459"	459	0.732465863873849	0.99999388560441
"460"	460	0.942474584578765	0.99999388560441
"461"	461	0.000515724215902137	0.00774346979038902
"462"	462	0.00499283589994321	0.0508474084247918
"463"	463	0.0161782958111536	0.125053190096844
"464"	464	0.754364721788717	0.99999388560441
"465"	465	0.61156713706915	0.99999388560441
"466"	466	0.130585555602351	0.519768906800099
"467"	467	0.73087614816156	0.99999388560441
"468"	468	NA	NA
"469"	469	0.973679044510141	0.99999388560441
"470"	470	0.439516033713952	0.953880787790055
"471"	471	0.799387133477753	0.99999388560441
"472"	472	0.209192476590947	0.674472481059048
"473"	473	NA	NA
"474"	474	NA	NA
"475"	475	0.193087819301575	0.645570809409496
"476"	476	NA	NA
"477"	477	0.370331925958659	0.889565598456618
"478"	478	0.967595715583117	0.99999388560441
"479"	479	0.983687962127706	0.99999388560441
"480"	480	0.983687962127706	0.99999388560441
"481"	481	0.697164128499354	0.99999388560441
"482"	482	0.0431847806481513	0.252684829864456
"483"	483	0.407128557076735	0.925870947869084
"484"	484	0.180547546158568	0.622625267269707
"485"	485	0.933455854577363	0.99999388560441
"486"	486	0.178557360023779	0.619365518959407
"487"	487	0.0180209645433084	0.135369996348051
"488"	488	4.14387629447651e-09	2.05178310689547e-07
"489"	489	6.24216039476359e-12	4.07340979607009e-10
"490"	490	0.934587436397017	0.99999388560441
"491"	491	0.661538041023402	0.99999388560441
"492"	492	0.650345477788907	0.99999388560441
"493"	493	8.84207072513835e-07	2.95703942121907e-05
"494"	494	8.84207072513835e-07	2.95703942121907e-05
"495"	495	0.966042406912346	0.99999388560441
"496"	496	0.94013999185611	0.99999388560441
"497"	497	0.94013999185611	0.99999388560441
"498"	498	0.306563608545092	0.817910036426522
"499"	499	0.790201867880719	0.99999388560441
"500"	500	0.933744931900384	0.99999388560441
"501"	501	0.000290425831652653	0.00476399446700614
"502"	502	9.0880440557605e-05	0.00173435802001374
"503"	503	0.481068217179811	0.985367092734503
"504"	504	0.00352983756915192	0.0385637974393288
"505"	505	2.13307076967274e-11	1.33055517372969e-09
"506"	506	2.13307076967274e-11	1.33055517372969e-09
"507"	507	3.04203766284341e-07	1.11716967560411e-05
"508"	508	0.000250749663224903	0.0041942681098086
"509"	509	3.15545098834027e-05	0.00069379030369987
"510"	510	0.0320639159278107	0.204903116224176
"511"	511	5.61279383500788e-12	3.68633814454066e-10
"512"	512	1.21666481582462e-05	0.000298881462960779
"513"	513	0.485781885295814	0.989166145635744
"514"	514	0.135015730286537	0.530047759087148
"515"	515	0.178622966413289	0.619424239708164
"516"	516	0.657004346878871	0.99999388560441
"517"	517	0.554522310607472	0.99999388560441
"518"	518	3.4652323081901e-07	1.24915243970875e-05
"519"	519	1.11908934693845e-05	0.000278404925509126
"520"	520	0.0239927835754248	0.166880661928003
"521"	521	0.00319396060988924	0.0356128357159611
"522"	522	9.00590250665297e-06	0.000228856933394227
"523"	523	0.0985643946789052	0.437221086056662
"524"	524	0.448631028297517	0.961532631893559
"525"	525	0.211163762073273	0.678122112904077
"526"	526	0.000394577525951852	0.00616830346159376
"527"	527	0.0636082281000596	0.328863261583853
"528"	528	0.0319948922733256	0.204626579330909
"529"	529	0.254274259374743	0.748416228577592
"530"	530	0.0171011288899124	0.130394917639034
"531"	531	NA	NA
"532"	532	0.760472326175176	0.99999388560441
"533"	533	0.853622762371145	0.99999388560441
"534"	534	0.0850106706131298	0.39731124548164
"535"	535	0.0850106706131298	0.39731124548164
"536"	536	0.142369427681863	0.546085127430486
"537"	537	0.620667560967982	0.99999388560441
"538"	538	0.874029459251533	0.99999388560441
"539"	539	0.660851966201307	0.99999388560441
"540"	540	0.24804955430871	0.739410786981556
"541"	541	0.889132641920315	0.99999388560441
"542"	542	0.586605131025948	0.99999388560441
"543"	543	0.224621865470385	0.702590361484829
"544"	544	0.0173915932092442	0.131929662747472
"545"	545	0.0111406495159657	0.0944940943780463
"546"	546	0.00347256708254938	0.038036080159622
"547"	547	0.0777537643949326	0.375347743522579
"548"	548	0.0777537643949326	0.375347743522579
"549"	549	0.186614809744804	0.633619938501771
"550"	550	0.00887588567714687	0.0791212926386647
"551"	551	0.0119404126982138	0.0996012793082733
"552"	552	0.00514283104471936	0.0520624702021113
"553"	553	0.257247468941745	0.752912205688853
"554"	554	0.358777439938047	0.878421363057093
"555"	555	0.0687763769499175	0.346228620982178
"556"	556	0.656911644437443	0.99999388560441
"557"	557	0.67061513620996	0.99999388560441
"558"	558	NA	NA
"559"	559	NA	NA
"560"	560	0.00253780000040759	0.0295102373680942
"561"	561	0.865452872168804	0.99999388560441
"562"	562	0.709777249549229	0.99999388560441
"563"	563	0.931473344390395	0.99999388560441
"564"	564	0.740953697089983	0.99999388560441
"565"	565	0.873092213396605	0.99999388560441
"566"	566	0.881470491667358	0.99999388560441
"567"	567	0.397505054332707	0.9165318832941
"568"	568	0.505412366309648	0.99999388560441
"569"	569	0.258124673426968	0.75448178921745
"570"	570	0.0642304600505963	0.331104964206538
"571"	571	0.234461514906729	0.718228882327425
"572"	572	0.636907683109766	0.99999388560441
"573"	573	0.477000569904205	0.981339841078536
"574"	574	0.453006967058458	0.964543641417037
"575"	575	0.138460986470041	0.538287733310339
"576"	576	0.940974528276188	0.99999388560441
"577"	577	0.94653252804751	0.99999388560441
"578"	578	0.490620660634149	0.992374642045433
"579"	579	0.0492109058799485	0.276791059846546
"580"	580	0.742667085122121	0.99999388560441
"581"	581	0.757492707996915	0.99999388560441
"582"	582	0.402536040775325	0.921778324401755
"583"	583	0.579709556548962	0.99999388560441
"584"	584	0.0710515059740102	0.353784748007282
"585"	585	NA	NA
"586"	586	NA	NA
"587"	587	0.0502318066390501	0.280566109725409
"588"	588	0.992234217060852	0.99999388560441
"589"	589	0.992234217060852	0.99999388560441
"590"	590	0.682543126715236	0.99999388560441
"591"	591	0.281391494143298	0.787086087346669
"592"	592	0.729618750472695	0.99999388560441
"593"	593	0.403772758153514	0.923106063151898
"594"	594	0.782343395722617	0.99999388560441
"595"	595	0.211741476443542	0.679077635371199
"596"	596	0.99886542730324	0.99999388560441
"597"	597	0.139306810268887	0.539628359412963
"598"	598	0.0402513422308299	0.240553401379504
"599"	599	0.281884176925485	0.787315405107962
"600"	600	0.696021044912557	0.99999388560441
"601"	601	0.0763636184850515	0.371029799626682
"602"	602	NA	NA
"603"	603	0.347393263922525	0.864707543824068
"604"	604	0.154006158094042	0.571141234753132
"605"	605	0.000282881470330254	0.00466127123334733
"606"	606	0.0164894076301052	0.126905791176135
"607"	607	0.738184532520596	0.99999388560441
"608"	608	0.0300219396879763	0.196084773706526
"609"	609	0.693299859061268	0.99999388560441
"610"	610	0.397398686130257	0.916469148986911
"611"	611	0.161137523471678	0.58559902503987
"612"	612	0.983435547819663	0.99999388560441
"613"	613	0.0412836148671328	0.244682656242913
"614"	614	0.861433504086393	0.99999388560441
"615"	615	0.874502543137389	0.99999388560441
"616"	616	0.000448992057267093	0.00687122541037132
"617"	617	0.95327425004249	0.99999388560441
"618"	618	0.00582287610560712	0.0573499213961692
"619"	619	0.150171464684866	0.563904651601601
"620"	620	4.69528852658388e-05	0.000979869561308404
"621"	621	0.778216576233511	0.99999388560441
"622"	622	0.778216576233511	0.99999388560441
"623"	623	0.948162742869419	0.99999388560441
"624"	624	0.871433546596485	0.99999388560441
"625"	625	0.317940583803967	0.830242959771662
"626"	626	0.317940583803967	0.830242959771662
"627"	627	0.564442311778031	0.99999388560441
"628"	628	0.390493557941656	0.909569757436608
"629"	629	0.807500936770771	0.99999388560441
"630"	630	0.140506416602292	0.542294252734053
"631"	631	0.646658822294436	0.99999388560441
"632"	632	0.553804962385573	0.99999388560441
"633"	633	0.329581432906712	0.843460305279723
"634"	634	0.612118157936618	0.99999388560441
"635"	635	0.0187748350380631	0.139432267719859
"636"	636	0.0145298350220954	0.115611787185345
"637"	637	0.00250503938972338	0.0292245026213431
"638"	638	0.00301263071288775	0.0340467038206693
"639"	639	0.011017630337784	0.0938048862147713
"640"	640	0.00562031153895909	0.0557105856539469
"641"	641	0.0199260840076328	0.145472988523883
